23,2022-10-20 14:48:53.695743,4/5,299458982,364,903500000,-41,9,11.8,206,2022-10-20T00:07:36.057Z,5813d3fffe469c25,-41,11.8
23,2022-10-20 14:49:39.118626
23,2022-10-20 14:50:24.357359
55,2022-10-21 00:29:57.442709,4/5,292532989,33,903000000,-74,520,10,23,2022-10-21T07:29:31.571Z,647fdafffe008748,-74,10,5813d3fffe469bf5,-82,10.3
55,2022-10-21 00:30:24.962629,4/5,292532989,34,903000000,-74,520,7,23,2022-10-21T07:29:57.830Z,647fdafffe008748,-74,7
55,2022-10-21 00:30:51.197190,4/5,292532989,35,903000000,-74,520,9,23,2022-10-21T07:30:25.306Z,647fdafffe008748,-74,9,5813d3fffe469bf5,-83,10
55,2022-10-21 00:31:17.439253,4/5,292532989,36,903000000,-74,520,9,23,2022-10-21T07:30:51.546Z,647fdafffe008748,-74,9,5813d3fffe469bf5,-83,9.8
55,2022-10-21 00:31:43.675645,4/5,292532989,37,903000000,-74,520,10,23,2022-10-21T07:31:17.781Z,647fdafffe008748,-74,10,5813d3fffe469bf5,-83,10.5
55,2022-10-21 00:32:09.907437,4/5,292532989,38,903000000,-74,520,9,23,2022-10-21T07:31:44.019Z,647fdafffe008748,-74,9,5813d3fffe469bf5,-83,10
55,2022-10-21 00:32:36.146540,4/5,292532989,39,903000000,-74,520,10,23,2022-10-21T07:32:10.256Z,647fdafffe008748,-74,10,5813d3fffe469bf5,-83,11
55,2022-10-21 00:33:02.372736,4/5,292532989,40,903000000,-74,520,9,23,2022-10-21T07:32:36.499Z,647fdafffe008748,-74,9,5813d3fffe469bf5,-83,10.3
55,2022-10-21 00:33:31.609408,4/5,292532989,41,903000000,-74,520,9,23,2022-10-21T07:33:02.726Z,647fdafffe008748,-74,9,5813d3fffe469bf5,-82,10.8
55,2022-10-21 00:33:57.861065,4/5,292532989,42,903000000,-74,520,9,23,2022-10-21T07:33:31.959Z,647fdafffe008748,-74,9,5813d3fffe469bf5,-83,10.3
55,2022-10-21 00:34:24.150456,4/5,292532989,43,903000000,-74,520,9,23,2022-10-21T07:33:58.256Z,647fdafffe008748,-74,9,5813d3fffe469bf5,-82,10.3
55,2022-10-21 00:34:50.405496,4/5,292532989,44,903000000,-74,520,10,23,2022-10-21T07:34:24.506Z,647fdafffe008748,-74,10,5813d3fffe469bf5,-82,10.3
55,2022-10-21 00:35:16.643340,4/5,292532989,45,903000000,-74,520,9,23,2022-10-21T07:34:50.747Z,647fdafffe008748,-74,9,5813d3fffe469bf5,-82,10.5
55,2022-10-21 00:35:42.917105,4/5,292532989,46,903000000,-74,520,10,23,2022-10-21T07:35:17.038Z,647fdafffe008748,-74,10,5813d3fffe469bf5,-82,10
55,2022-10-21 00:36:09.145465,4/5,292532989,47,903000000,-74,520,10,23,2022-10-21T07:35:43.263Z,647fdafffe008748,-74,10,5813d3fffe469bf5,-83,9.8
55,2022-10-21 00:36:35.388288,4/5,292532989,48,903000000,-74,520,9,23,2022-10-21T07:36:09.491Z,647fdafffe008748,-74,9,5813d3fffe469bf5,-83,10.3
55,2022-10-21 00:37:01.627815,4/5,292532989,49,903000000,-74,520,10,23,2022-10-21T07:36:35.732Z,647fdafffe008748,-74,10,5813d3fffe469bf5,-82,10.5
55,2022-10-21 00:37:27.864080,4/5,292532989,50,903000000,-75,520,10,23,2022-10-21T07:37:01.986Z,647fdafffe008748,-75,10,5813d3fffe469bf5,-83,10.3
55,2022-10-21 00:37:54.101018,4/5,292532989,51,903000000,-75,520,11,23,2022-10-21T07:37:28.208Z,647fdafffe008748,-75,11,5813d3fffe469bf5,-83,10
55,2022-10-21 00:38:20.352022,4/5,292532989,52,903000000,-75,520,10,23,2022-10-21T07:37:54.449Z,647fdafffe008748,-75,10,5813d3fffe469bf5,-83,9.8
55,2022-10-21 00:38:46.589540,4/5,292532989,53,903000000,-75,520,10,23,2022-10-21T07:38:20.710Z,647fdafffe008748,-75,10,5813d3fffe469bf5,-83,10.3
55,2022-10-21 00:39:12.827677,4/5,292532989,54,903000000,-75,520,9,23,2022-10-21T07:38:46.930Z,647fdafffe008748,-75,9,5813d3fffe469bf5,-83,10
55,2022-10-21 00:39:39.066945,4/5,292532989,55,903000000,-75,520,10,23,2022-10-21T07:39:13.182Z,647fdafffe008748,-75,10,5813d3fffe469bf5,-84,10.3
55,2022-10-21 00:40:05.311247,4/5,292532989,56,903000000,-75,520,9,23,2022-10-21T07:39:39.415Z,647fdafffe008748,-75,9,5813d3fffe469bf5,-84,10.3
5gd,2022-10-21 00:40:59.362974,4/5,292532989,57,903000000,-77,520,10,23,2022-10-21T07:40:33.463Z,647fdafffe008748,-77,10,5813d3fffe469bf5,-85,9.5
5gd,2022-10-21 00:41:25.618697,4/5,292532989,58,903000000,-77,520,9,23,2022-10-21T07:40:59.709Z,647fdafffe008748,-77,9,5813d3fffe469bf5,-86,10
sa,2022-10-21 00:47:24.943743,4/5,292532989,59,903000000,-77,520,10,23,2022-10-21T07:46:59.050Z,647fdafffe008748,-77,10,5813d3fffe469bf5,-85,9.5
sa,2022-10-21 00:47:51.264459,4/5,292532989,60,903000000,-77,520,9,23,2022-10-21T07:47:25.359Z,647fdafffe008748,-77,9,5813d3fffe469bf5,-85,9.5
D2,2022-10-21 00:51:53.708019,4/5,269986936,1,903300000,-14,10,9,330,2022-10-20T21:27:18.863Z,647fdafffe008748,-14,9,5813d3fffe469bf5,-38,11.8
D2,2022-10-21 00:52:19.966232
D2,2022-10-21 00:52:46.200337
D2,2022-10-21 00:53:12.484049
d3,2022-10-21 00:54:01.902874,4/5,269986936,1,903300000,-14,10,9,330,2022-10-20T21:27:18.863Z,647fdafffe008748,-14,9,5813d3fffe469bf5,-38,11.8
d3,2022-10-21 00:54:28.151915
d3,2022-10-21 00:54:54.395908
d3,2022-10-21 00:55:20.628352
d3,2022-10-21 00:55:46.859104
2D,2022-10-21 00:57:19.768694,4/5,269986936,1,903300000,-14,10,9,330,2022-10-20T21:27:18.863Z,647fdafffe008748,-14,9,5813d3fffe469bf5,-38,11.8
2D,2022-10-21 00:57:46.017844
2D,2022-10-21 00:58:12.267733
2D,2022-10-21 00:58:38.566551
2D,2022-10-21 00:59:04.805339
F2,2022-10-21 01:00:13.216263,4/5,269986936,1,903300000,-14,10,9,330,2022-10-20T21:27:18.863Z,647fdafffe008748,-14,9,5813d3fffe469bf5,-38,11.8
F2,2022-10-21 01:00:38.416359
F2,2022-10-21 01:01:03.611709
F2,2022-10-21 01:01:28.801994
F2,2022-10-21 01:01:53.992569
d212d,2022-10-21 01:09:25.095702,4/5,269986936,0,903100000,-9,10,13,330,2022-10-21T08:08:59.114Z,647fdafffe008748,-9,13,5813d3fffe469bf5,-32,11.8
d212d,2022-10-21 01:09:50.335238
d212d,2022-10-21 01:10:15.544184
d212d,2022-10-21 01:10:40.738055
d212d,2022-10-21 01:11:05.926584
6h6,2022-10-21 01:15:46.949484,4/5,269986936,1,902900000,-8,10,11,371,2022-10-21T08:15:21.011Z,647fdafffe008748,-8,11,5813d3fffe469bf5,-33,11.3
6h6,2022-10-21 01:16:13.606612,4/5,269986936,2,903500000,-11,10,13,330,2022-10-21T08:15:47.681Z,647fdafffe008748,-11,13,5813d3fffe469bf5,-33,12
ga3g,2022-10-21 01:16:56.920258,4/5,269986936,4,903300000,-9,10,7,330,2022-10-21T08:16:30.961Z,647fdafffe008748,-9,7,5813d3fffe469bf5,-33,11.3
ga3g,2022-10-21 01:17:23.228447,4/5,269986936,5,902300000,-6,8,9,93,2022-10-21T08:16:57.353Z,647fdafffe008748,-6,9,5813d3fffe469bf5,-34,11
ga3g,2022-10-21 01:17:49.561965,4/5,269986936,6,902500000,-6,8,11,93,2022-10-21T08:17:23.667Z,647fdafffe008748,-6,11,5813d3fffe469bf5,-32,11
ga3g,2022-10-21 01:18:15.805997,4/5,269986936,7,903000000,-7,520,10,23,2022-10-21T08:17:49.936Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10.3
ga3g,2022-10-21 01:18:42.032965,4/5,269986936,8,903000000,-7,520,10,23,2022-10-21T08:18:16.165Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10.8
ga3g,2022-10-21 01:19:08.272352,4/5,269986936,9,903000000,-8,520,10,23,2022-10-21T08:18:42.407Z,647fdafffe008748,-8,10,5813d3fffe469bf5,-35,10
ga3g,2022-10-21 01:19:34.518071,4/5,269986936,10,903000000,-7,520,10,23,2022-10-21T08:19:08.634Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-34,11.3
ga3g,2022-10-21 01:20:00.743482,4/5,269986936,11,903000000,-7,520,10,23,2022-10-21T08:19:34.871Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10
ga3g,2022-10-21 01:20:26.983651,4/5,269986936,12,903000000,-7,520,10,23,2022-10-21T08:20:01.103Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-34,11
ga3g,2022-10-21 01:20:56.228110,4/5,269986936,13,903000000,-7,520,10,23,2022-10-21T08:20:27.348Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10
ga3g,2022-10-21 01:21:22.518952,4/5,269986936,14,903000000,-7,520,10,23,2022-10-21T08:20:56.636Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10.3
ga3g,2022-10-21 01:21:48.759081,4/5,269986936,15,903000000,-7,520,10,23,2022-10-21T08:21:22.889Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10.5
ga3g,2022-10-21 01:22:14.999206,4/5,269986936,16,903000000,-7,520,10,23,2022-10-21T08:21:49.114Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10.8
ga3g,2022-10-21 01:22:41.235181,4/5,269986936,17,903000000,-7,520,11,23,2022-10-21T08:22:15.366Z,647fdafffe008748,-7,11,5813d3fffe469bf5,-35,10.5
ga3g,2022-10-21 01:23:07.478244,4/5,269986936,18,903000000,-7,520,10,23,2022-10-21T08:22:41.595Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10.5
ga3g,2022-10-21 01:23:33.724437,4/5,269986936,19,903000000,-8,520,10,23,2022-10-21T08:23:07.848Z,647fdafffe008748,-8,10,5813d3fffe469bf5,-35,11.3
ga3g,2022-10-21 01:23:59.957802,4/5,269986936,20,903000000,-7,520,10,23,2022-10-21T08:23:34.084Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10.3
ga3g,2022-10-21 01:24:26.183381,4/5,269986936,21,903000000,-7,520,10,23,2022-10-21T08:24:00.315Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10.5
ga3g,2022-10-21 01:24:52.414487,4/5,269986936,22,903000000,-7,520,10,23,2022-10-21T08:24:26.541Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10
ga3g,2022-10-21 01:25:18.658914,4/5,269986936,23,903000000,-7,520,10,23,2022-10-21T08:24:52.788Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10
ga3g,2022-10-21 01:25:44.894858,4/5,269986936,24,903000000,-8,520,10,23,2022-10-21T08:25:19.027Z,647fdafffe008748,-8,10,5813d3fffe469bf5,-35,10.5
ga3g,2022-10-21 01:26:11.144291,4/5,269986936,25,903000000,-7,520,10,23,2022-10-21T08:25:45.259Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10.3
ga3g,2022-10-21 01:26:37.385749,4/5,269986936,26,903000000,-7,520,9,23,2022-10-21T08:26:11.510Z,647fdafffe008748,-7,9,5813d3fffe469bf5,-35,10.3
ga3g,2022-10-21 01:27:03.624949,4/5,269986936,27,903000000,-7,520,10,23,2022-10-21T08:26:37.745Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10.8
ga3g,2022-10-21 01:27:29.862081,4/5,269986936,28,903000000,-8,520,10,23,2022-10-21T08:27:03.983Z,647fdafffe008748,-8,10,5813d3fffe469bf5,-35,10.5
ga3g,2022-10-21 01:27:56.096516,4/5,269986936,29,903000000,-7,520,10,23,2022-10-21T08:27:30.216Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,11
ga3g,2022-10-21 01:28:22.324941,4/5,269986936,30,903000000,-7,520,10,23,2022-10-21T08:27:56.468Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10.5
ga3g,2022-10-21 01:28:48.562367,4/5,269986936,31,903000000,-7,520,10,23,2022-10-21T08:28:22.694Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10.5
ga3g,2022-10-21 01:29:14.789368,4/5,269986936,32,903000000,-7,520,10,23,2022-10-21T08:28:48.923Z,647fdafffe008748,-7,10,5813d3fffe469bf5,-35,10.8
ga3g,2022-10-21 01:29:41.018705,4/5,269986936,33,903000000,-7,520,11,23,2022-10-21T08:29:15.150Z,647fdafffe008748,-7,11,5813d3fffe469bf5,-35,10.5
ga3g,2022-10-21 01:30:07.246696,4/5,269986936,34,903000000,-9,520,11,23,2022-10-21T08:29:41.377Z,647fdafffe008748,-9,11,5813d3fffe469bf5,-36,11
ga3g,2022-10-21 01:30:33.494372,4/5,269986936,35,903000000,-9,520,10,23,2022-10-21T08:30:07.621Z,647fdafffe008748,-9,10,5813d3fffe469bf5,-36,10.3
ga3g,2022-10-21 01:30:59.749219,4/5,269986936,36,903000000,-9,520,10,23,2022-10-21T08:30:33.862Z,647fdafffe008748,-9,10,5813d3fffe469bf5,-36,10.3
ga3g,2022-10-21 01:31:26.001094,4/5,269986936,37,903000000,-9,520,10,23,2022-10-21T08:31:00.121Z,647fdafffe008748,-9,10,5813d3fffe469bf5,-36,10.8
ga3g,2022-10-21 01:31:52.312046,4/5,269986936,38,903000000,-9,520,10,23,2022-10-21T08:31:26.444Z,647fdafffe008748,-9,10,5813d3fffe469bf5,-36,10
ga3g,2022-10-21 01:32:18.541731,4/5,269986936,39,903000000,-9,520,10,23,2022-10-21T08:31:52.676Z,647fdafffe008748,-9,10,5813d3fffe469bf5,-36,10.3
ga3g,2022-10-21 01:32:44.778821,4/5,269986936,40,903000000,-9,520,10,23,2022-10-21T08:32:18.898Z,647fdafffe008748,-9,10,5813d3fffe469bf5,-37,10.3
ga3g,2022-10-21 01:33:11.021600,4/5,269986936,41,903000000,-15,520,10,23,2022-10-21T08:32:45.147Z,647fdafffe008748,-15,10,5813d3fffe469bf5,-39,9
ga3g,2022-10-21 01:33:37.575075,4/5,269986936,42,903000000,-12,520,10,23,2022-10-21T08:33:11.709Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-39,9.5
ga3g,2022-10-21 01:34:03.806961,4/5,269986936,43,903000000,-12,520,10,23,2022-10-21T08:33:37.950Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-38,8.3
ga3g,2022-10-21 01:34:30.034651,4/5,269986936,44,903000000,-12,520,10,23,2022-10-21T08:34:04.168Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-39,8.5
ga3g,2022-10-21 01:34:56.282264,4/5,269986936,45,903000000,-12,520,10,23,2022-10-21T08:34:30.412Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-41,8.5
ga3g,2022-10-21 01:35:22.515806,4/5,269986936,46,903000000,-15,520,10,23,2022-10-21T08:34:56.648Z,647fdafffe008748,-15,10,5813d3fffe469bf5,-39,7.8
ga3g,2022-10-21 01:35:48.747783,4/5,269986936,47,903000000,-13,520,10,23,2022-10-21T08:35:22.902Z,647fdafffe008748,-13,10,5813d3fffe469bf5,-39,8.5
ga3g,2022-10-21 01:36:14.984879,4/5,269986936,48,903000000,-12,520,10,23,2022-10-21T08:35:49.115Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-39,8.5
ga3g,2022-10-21 01:36:41.231641,4/5,269986936,49,903000000,-12,520,9,23,2022-10-21T08:36:15.354Z,647fdafffe008748,-12,9,5813d3fffe469bf5,-39,9
ga3g,2022-10-21 01:37:07.508164,4/5,269986936,50,903000000,-12,520,10,23,2022-10-21T08:36:41.636Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-39,9
ga3g,2022-10-21 01:37:33.747296,4/5,269986936,51,903000000,-16,520,11,23,2022-10-21T08:37:07.883Z,647fdafffe008748,-16,11,5813d3fffe469bf5,-39,9.5
ga3g,2022-10-21 01:37:59.994209,4/5,269986936,52,903000000,-12,520,10,23,2022-10-21T08:37:34.119Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-39,8.5
ga3g,2022-10-21 01:38:26.237184,4/5,269986936,53,903000000,-14,520,11,23,2022-10-21T08:38:00.361Z,647fdafffe008748,-14,11,5813d3fffe469bf5,-39,8
ga3g,2022-10-21 01:38:52.489032,4/5,269986936,54,903000000,-12,520,11,23,2022-10-21T08:38:26.618Z,647fdafffe008748,-12,11,5813d3fffe469bf5,-39,8
ga3g,2022-10-21 01:39:18.735565,4/5,269986936,55,903000000,-15,520,10,23,2022-10-21T08:38:52.861Z,647fdafffe008748,-15,10,5813d3fffe469bf5,-39,7.8
ga3g,2022-10-21 01:39:44.969135,4/5,269986936,56,903000000,-12,520,10,23,2022-10-21T08:39:19.107Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-39,8
ga3g,2022-10-21 01:40:11.190998,4/5,269986936,57,903000000,-12,520,10,23,2022-10-21T08:39:45.342Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-39,9
ga3g,2022-10-21 01:40:37.439989,4/5,269986936,58,903000000,-18,520,10,23,2022-10-21T08:40:11.562Z,647fdafffe008748,-18,10,5813d3fffe469bf5,-39,8.8
ga3g,2022-10-21 01:41:03.688653,4/5,269986936,59,903000000,-12,520,10,23,2022-10-21T08:40:37.817Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-39,8.3
ga3g,2022-10-21 01:41:29.937995,4/5,269986936,60,903000000,-12,520,10,23,2022-10-21T08:41:04.056Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-38,8.3
ga3g,2022-10-21 01:41:56.177423,4/5,269986936,61,903000000,-13,520,10,23,2022-10-21T08:41:30.302Z,647fdafffe008748,-13,10,5813d3fffe469bf5,-39,8.8
ga3g,2022-10-21 01:42:22.450109,4/5,269986936,62,903000000,-12,520,10,23,2022-10-21T08:41:56.587Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-38,9
ga3g,2022-10-21 01:42:48.689690,4/5,269986936,63,903000000,-12,520,10,23,2022-10-21T08:42:22.815Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-39,9.8
ga3g,2022-10-21 01:43:14.929153,4/5,269986936,64,903000000,-14,520,10,23,2022-10-21T08:42:49.054Z,647fdafffe008748,-14,10,5813d3fffe469bf5,-35,8.8
ga3g,2022-10-21 01:43:41.153390,4/5,269986936,65,903000000,-12,520,10,23,2022-10-21T08:43:15.303Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-39,8.5
ga3g,2022-10-21 01:44:07.389037,4/5,269986936,66,903000000,-12,520,10,23,2022-10-21T08:43:41.526Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-38,8.3
ga3g,2022-10-21 01:44:33.623618,4/5,269986936,67,903000000,-13,520,10,23,2022-10-21T08:44:07.759Z,647fdafffe008748,-13,10,5813d3fffe469bf5,-39,8.3
ga3g,2022-10-21 01:44:59.863981,4/5,269986936,68,903000000,-14,520,10,23,2022-10-21T08:44:33.998Z,647fdafffe008748,-14,10,5813d3fffe469bf5,-39,8.8
ga3g,2022-10-21 01:45:26.107378,4/5,269986936,69,903000000,-17,520,10,23,2022-10-21T08:45:00.237Z,647fdafffe008748,-17,10,5813d3fffe469bf5,-39,8
ga3g,2022-10-21 01:45:52.341466,4/5,269986936,70,903000000,-14,520,10,23,2022-10-21T08:45:26.489Z,647fdafffe008748,-14,10,5813d3fffe469bf5,-39,7.8
ga3g,2022-10-21 01:46:18.581796,4/5,269986936,71,903000000,-13,520,11,23,2022-10-21T08:45:52.719Z,647fdafffe008748,-13,11,5813d3fffe469bf5,-39,8.5
ga3g,2022-10-21 01:46:44.824084,4/5,269986936,72,903000000,-14,520,10,23,2022-10-21T08:46:18.950Z,647fdafffe008748,-14,10,5813d3fffe469bf5,-40,8.3
ga3g,2022-10-21 01:47:11.062635,4/5,269986936,73,903000000,-13,520,10,23,2022-10-21T08:46:45.197Z,647fdafffe008748,-13,10,5813d3fffe469bf5,-39,8.3
ga3g,2022-10-21 01:47:37.341768,4/5,269986936,74,903000000,-12,520,10,23,2022-10-21T08:47:11.474Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-35,8
ga3g,2022-10-21 01:48:03.573729,4/5,269986936,75,903000000,-12,520,9,23,2022-10-21T08:47:37.718Z,647fdafffe008748,-12,9,5813d3fffe469bf5,-39,8.5
ga3g,2022-10-21 01:48:29.814350,4/5,269986936,76,903000000,-12,520,10,23,2022-10-21T08:48:03.952Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-39,7.8
ga3g,2022-10-21 01:48:56.105067,4/5,269986936,77,903000000,-12,520,10,23,2022-10-21T08:48:30.245Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-39,7
ga3g,2022-10-21 01:49:22.335881,4/5,269986936,78,903000000,-12,520,11,23,2022-10-21T08:48:56.478Z,647fdafffe008748,-12,11,5813d3fffe469bf5,-39,9
ga3g,2022-10-21 01:49:48.581401,4/5,269986936,79,903000000,-13,520,11,23,2022-10-21T08:49:22.751Z,647fdafffe008748,-13,11,5813d3fffe469bf5,-41,9.3
ga3g,2022-10-21 01:50:14.825598,4/5,269986936,80,903000000,-12,520,10,23,2022-10-21T08:49:48.948Z,647fdafffe008748,-12,10,5813d3fffe469bf5,-39,8.3
ga3g,2022-10-21 01:50:41.066514,4/5,269986936,81,903000000,-13,520,11,23,2022-10-21T08:50:15.213Z,647fdafffe008748,-13,11,5813d3fffe469bf5,-39,8.3
ga3g,2022-10-21 01:51:07.304497,4/5,269986936,82,903000000,-16,520,10,23,2022-10-21T08:50:41.438Z,647fdafffe008748,-16,10,5813d3fffe469bf5,-39,9.8
